popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,rating
1,0.122,0.192,7,-20.62,1,0.0418,0.96,0.0991,0.11,0.0351,87.149,735160,4,Basic
3,0.41700000000000004,0.33399999999999996,5,-18.067999999999998,1,0.0361,0.992,0.899,0.0865,0.7909999999999999,152.798,245053,4,Basic
0,0.23399999999999999,0.0457,10,-24.726999999999997,1,0.0423,0.951,0.0225,0.114,0.0579,115.164,475507,4,Basic
2,0.19899999999999998,0.0231,8,-24.796,1,0.0426,0.993,0.8759999999999999,0.113,0.0758,93.11,218813,4,Basic
1,0.631,0.0558,10,-28.886999999999997,1,0.0714,0.9940000000000001,0.92,0.10099999999999999,0.512,130.011,119053,4,Basic
3,0.306,0.147,9,-18.684,1,0.0382,0.986,0.887,0.0627,0.21899999999999997,131.707,551773,4,Basic
1,0.401,0.0433,1,-18.528,1,0.0364,0.981,2.37e-06,0.0865,0.40399999999999997,69.835,53000,4,Basic
3,0.198,0.163,0,-13.239,0,0.0396,0.9570000000000001,0.879,0.142,0.0378,115.624,924413,4,Basic
5,0.457,0.155,2,-20.046,1,0.0437,0.9840000000000001,0.813,0.106,0.435,129.423,322401,4,Basic
0,0.384,0.0532,3,-17.682000000000002,1,0.0303,0.932,0.953,0.0908,0.312,95.052,310680,3,Basic
6,0.563,0.21899999999999997,0,-18.617,1,0.0379,0.987,0.9079999999999999,0.23199999999999998,0.674,88.491,219027,4,Basic
1,0.209,0.107,0,-20.123,0,0.0431,0.965,0.0038,0.4,0.0603,170.908,262613,3,Basic
1,0.385,0.0459,2,-22.221,1,0.0506,0.993,7.11e-05,0.102,0.40299999999999997,98.76,236000,4,Basic
2,0.65,0.0913,5,-22.414,1,0.0596,0.9840000000000001,0.000398,0.10800000000000001,0.59,80.13,137000,4,Basic
4,0.193,0.00983,3,-26.941,1,0.0431,0.995,0.897,0.1,0.11199999999999999,67.025,218867,4,Basic
1,0.494,0.0887,5,-17.307000000000002,1,0.0642,0.9840000000000001,1.4599999999999999e-05,0.0643,0.309,117.23,188000,4,Basic
2,0.426,0.0972,7,-23.471999999999998,1,0.0479,0.991,0.885,0.174,0.2,130.197,416120,4,Basic
2,0.439,0.00103,0,-37.335,1,0.0669,0.995,0.91,0.0565,0.12,80.064,277667,4,Basic
4,0.255,0.051,9,-23.744,1,0.0415,0.955,0.358,0.0671,0.152,102.318,812000,4,Basic
1,0.368,0.0666,2,-27.969,1,0.0393,0.987,0.899,0.132,0.498,103.611,247560,4,Basic
4,0.256,0.162,5,-13.738,0,0.0413,0.934,0.721,0.132,0.0632,90.844,543453,4,Basic
7,0.306,0.00474,2,-34.306999999999995,1,0.0391,0.995,0.927,0.0795,0.311,77.998,394227,4,Basic
3,0.409,0.18,5,-18.672,1,0.0368,0.9890000000000001,0.902,0.0766,0.249,99.963,499027,4,Basic
4,0.361,0.0915,3,-18.852999999999998,1,0.0465,0.946,0.8340000000000001,0.298,0.268,112.81700000000001,377333,4,Basic
1,0.521,0.0667,5,-20.551,1,0.0527,0.992,0.000671,0.125,0.648,112.13,236000,3,Basic
1,0.441,0.154,9,-20.194000000000003,1,0.0721,0.992,0.000113,0.0607,0.441,148.244,161000,4,Basic
4,0.198,0.049,10,-23.199,1,0.0354,0.992,0.892,0.0989,0.0917,77.57300000000001,588667,4,Basic
1,0.386,0.0789,2,-20.459,1,0.057999999999999996,0.988,0.0054399999999999995,0.136,0.45899999999999996,94.694,148000,4,Basic
3,0.345,0.152,0,-16.352,1,0.0507,0.943,0.927,0.125,0.183,152.741,290040,4,Basic
1,0.25,0.172,3,-18.37,1,0.0353,0.988,0.922,0.11199999999999999,0.24100000000000002,74.883,364853,4,Basic
1,0.38,0.115,3,-19.588,1,0.0444,0.992,0.0367,0.168,0.46799999999999997,79.941,169000,3,Basic
4,0.275,0.0755,10,-26.059,1,0.0493,0.925,0.7020000000000001,0.0838,0.0455,107.825,496000,4,Basic
0,0.67,0.146,4,-19.494,1,0.166,0.871,0.0,0.22,0.667,146.143,34707,4,Basic
3,0.29100000000000004,0.0765,3,-23.384,1,0.0462,0.987,0.435,0.152,0.294,129.393,479413,4,Basic
1,0.23199999999999998,0.0936,9,-19.009,0,0.0588,0.9940000000000001,0.00952,0.0869,0.078,161.363,225000,3,Basic
1,0.192,0.14800000000000002,5,-19.480999999999998,1,0.0631,0.9940000000000001,0.502,0.102,0.106,73.146,97000,4,Basic
5,0.325,0.10800000000000001,0,-17.402,1,0.0536,0.971,0.53,0.133,0.243,89.536,442560,3,Basic
1,0.41200000000000003,0.0852,10,-17.749000000000002,1,0.037000000000000005,0.9890000000000001,0.917,0.071,0.375,94.446,703640,4,Basic
3,0.217,0.042,3,-22.415,1,0.0528,0.97,4.66e-05,0.0907,0.0387,85.213,803000,4,Basic
2,0.254,0.0987,9,-18.708,0,0.0447,0.965,0.705,0.0634,0.218,92.09200000000001,420080,4,Basic
1,0.177,0.0054399999999999995,5,-35.948,1,0.0439,0.971,0.8590000000000001,0.0899,0.209,63.563,326027,4,Basic
2,0.36,0.15,3,-18.817,1,0.0386,0.98,0.76,0.0876,0.203,101.61,433720,4,Basic
1,0.264,0.0067599999999999995,1,-36.715,0,0.0354,0.995,0.935,0.184,0.271,87.81299999999999,322360,4,Basic
1,0.42,0.0663,7,-20.525,1,0.0535,0.993,2.8100000000000002e-05,0.0844,0.499,92.27600000000001,203000,4,Basic
3,0.396,0.172,5,-20.851,0,0.045,0.953,0.33,0.10099999999999999,0.633,94.42200000000001,454827,4,Basic
2,0.312,0.113,11,-22.651999999999997,0,0.0454,0.9840000000000001,0.000797,0.0979,0.27899999999999997,78.135,154000,4,Basic
1,0.527,0.142,2,-24.285,1,0.0523,0.995,0.93,0.15,0.9620000000000001,105.12799999999999,36987,4,Basic
1,0.483,0.132,3,-22.750999999999998,1,0.0359,0.996,0.9309999999999999,0.11,0.7509999999999999,97.256,156680,4,Basic
4,0.16399999999999998,0.0572,4,-24.184,1,0.0424,0.946,0.39299999999999996,0.0744,0.0387,88.35,726000,3,Basic
1,0.332,0.13,7,-21.255,1,0.0346,0.993,0.91,0.13,0.743,154.065,113040,4,Basic
1,0.42100000000000004,0.0742,2,-20.410999999999998,1,0.0526,0.9940000000000001,6.96e-05,0.0773,0.36,104.365,141000,4,Basic
1,0.435,0.19,9,-16.026,1,0.0311,0.983,0.0772,0.156,0.35700000000000004,94.07,227187,4,Basic
4,0.32799999999999996,0.12,0,-19.012999999999998,1,0.04,0.9009999999999999,0.838,0.48700000000000004,0.368,127.898,305573,3,Basic
1,0.795,0.098,2,-20.951,1,0.198,0.995,0.929,0.12,0.499,88.052,46627,4,Basic
4,0.37799999999999995,0.154,3,-18.832,1,0.0565,0.9890000000000001,5.7999999999999995e-06,0.0988,0.392,64.97800000000001,136000,3,Basic
2,0.289,0.121,2,-17.15,1,0.0888,0.991,0.977,0.424,0.612,202.41299999999998,79107,4,Basic
2,0.266,0.0148,11,-23.840999999999998,1,0.0386,0.973,4.47e-05,0.0786,0.0326,86.57600000000001,130000,3,Basic
1,0.40399999999999997,0.134,5,-27.311999999999998,1,0.0439,0.9470000000000001,0.8029999999999999,0.0658,0.17800000000000002,106.068,666000,4,Basic
2,0.392,0.0439,9,-23.579,1,0.0596,0.992,6.73e-05,0.0854,0.218,106.639,145000,5,Basic
2,0.405,0.0542,0,-26.925,1,0.0416,0.993,0.935,0.151,0.32,109.35700000000001,303747,4,Basic
2,0.401,0.0126,8,-24.578000000000003,1,0.0525,0.993,0.917,0.311,0.275,70.29,189720,3,Basic
2,0.45899999999999996,0.0583,0,-25.983,1,0.0501,0.995,0.902,0.11,0.162,88.74600000000001,87933,3,Basic
4,0.442,0.25,3,-19.727,1,0.0579,0.992,0.899,0.0858,0.177,98.759,253200,4,Basic
1,0.335,0.0838,9,-22.438000000000002,0,0.0559,0.991,0.00032,0.0807,0.127,69.016,177000,4,Basic
6,0.256,0.16399999999999998,10,-16.495,1,0.0385,0.9470000000000001,0.9,0.11599999999999999,0.0606,136.972,1001147,4,Basic
1,0.435,0.0677,7,-20.325,1,0.0573,0.9940000000000001,3.26e-06,0.10300000000000001,0.551,104.448,91000,4,Basic
3,0.47700000000000004,0.235,0,-14.215,1,0.305,0.779,3.74e-05,0.755,0.326,103.512,754533,4,Basic
1,0.255,0.0811,5,-20.309,1,0.0517,0.991,0.000123,0.11900000000000001,0.3,177.30900000000003,154000,1,Basic
1,0.256,0.0562,7,-28.836,1,0.0752,0.83,0.865,0.205,0.349,66.79,129973,3,Basic
2,0.11,0.0693,4,-24.566999999999997,0,0.0435,0.375,0.982,0.336,0.249,171.771,36027,3,Basic
2,0.34,0.0849,0,-24.565,1,0.0561,0.9740000000000001,0.0021,0.13,0.11599999999999999,117.071,202160,3,Basic
0,0.395,0.522,2,-13.93,1,0.0351,0.919,0.99,0.26899999999999996,0.563,99.818,75040,4,Basic
1,0.581,0.21,2,-16.065,1,0.0415,0.986,0.000697,0.1,0.596,123.33,164000,4,Basic
1,0.256,0.14400000000000002,0,-20.752,1,0.0431,0.977,0.0,0.0757,0.452,208.158,161000,4,Basic
2,0.34299999999999997,0.207,10,-18.095,1,0.0429,0.985,0.893,0.17300000000000001,0.138,115.042,646000,4,Basic
1,0.502,0.00943,11,-31.083000000000002,1,0.055,0.995,0.826,0.0858,0.405,131.784,123867,4,Basic
0,0.307,0.0753,10,-20.447,0,0.099,0.988,1.1e-05,0.586,0.0597,81.512,132000,4,Basic
1,0.265,0.091,3,-19.762999999999998,1,0.0609,0.9890000000000001,0.000321,0.0959,0.35600000000000004,184.7,255000,4,Basic
1,0.295,0.0737,7,-20.134,0,0.0449,0.991,0.0014,0.23800000000000002,0.165,95.235,271000,3,Basic
1,0.589,0.0251,10,-19.451,1,0.0443,0.993,0.9009999999999999,0.11199999999999999,0.359,120.07,128320,3,Basic
1,0.311,0.128,9,-18.803,1,0.0516,0.9940000000000001,1.6e-06,0.228,0.402,142.597,123000,4,Basic
0,0.54,0.023,0,-22.745,1,0.0388,0.9940000000000001,0.868,0.262,0.628,89.802,49107,4,Basic
0,0.29100000000000004,0.233,3,-19.183,1,0.0381,0.99,0.915,0.0748,0.27699999999999997,129.625,288667,4,Basic
5,0.31,0.129,2,-19.921,1,0.0358,0.98,0.893,0.094,0.096,105.90899999999999,1446733,4,Basic
1,0.556,0.166,5,-22.054000000000002,1,0.0622,0.99,0.000669,0.18600000000000003,0.903,84.791,121000,4,Basic
4,0.212,0.024,3,-24.538,1,0.042,0.996,0.8490000000000001,0.16,0.17600000000000002,78.59,446400,4,Basic
3,0.237,0.0345,2,-24.219,0,0.0445,0.993,1.82e-05,0.125,0.122,176.845,174000,3,Basic
3,0.41100000000000003,0.0892,11,-22.151999999999997,1,0.0446,0.995,0.884,0.107,0.115,132.606,422640,4,Basic
2,0.353,0.18600000000000003,3,-21.436,1,0.0327,0.99,0.875,0.136,0.462,105.794,215867,4,Basic
2,0.349,0.127,8,-19.905,1,0.0463,0.987,0.9309999999999999,0.0741,0.0471,113.91799999999999,666840,4,Basic
4,0.384,0.14300000000000002,2,-19.509,0,0.0354,0.988,0.9209999999999999,0.0831,0.259,125.361,491587,4,Basic
2,0.561,0.156,3,-18.723,1,0.0381,0.9940000000000001,0.9129999999999999,0.122,0.599,134.701,219653,4,Basic
4,0.5539999999999999,0.0026100000000000003,0,-26.573,1,0.0947,0.993,0.9059999999999999,0.0953,0.184,132.887,599840,5,Basic
0,0.391,0.00984,0,-30.357,1,0.046,0.992,0.878,0.0976,0.225,128.886,149667,4,Basic
6,0.307,0.0808,0,-22.371,1,0.0357,0.9890000000000001,0.048,0.11199999999999999,0.185,100.054,215000,4,Basic
1,0.25,0.0279,3,-25.99,1,0.0404,0.9640000000000001,0.455,0.115,0.0567,92.773,299920,4,Basic
0,0.39899999999999997,0.153,0,-32.015,1,0.0461,0.9940000000000001,0.922,0.154,0.731,122.882,32240,4,Basic
2,0.12,0.0964,5,-23.773000000000003,1,0.0485,0.9890000000000001,0.813,0.0887,0.0379,75.383,383000,3,Basic
6,0.252,0.0241,7,-28.805999999999997,1,0.0403,0.993,0.925,0.0962,0.179,76.64,447830,4,Basic
1,0.456,0.0654,2,-18.714000000000002,0,0.0631,0.99,0.00627,0.0965,0.275,113.441,167000,4,Basic
1,0.226,0.133,5,-15.296,0,0.04,0.9570000000000001,7.120000000000001e-05,0.11199999999999999,0.0543,92.883,565907,4,Basic
1,0.498,0.0136,8,-31.698,1,0.0722,0.9940000000000001,0.9129999999999999,0.10800000000000001,0.204,102.98299999999999,399013,4,Basic
1,0.61,0.052000000000000005,11,-38.916,0,0.35100000000000003,0.43799999999999994,0.0,0.354,0.455,83.399,41333,4,Basic
1,0.474,0.0436,2,-26.355,1,0.0401,0.992,0.889,0.0761,0.46799999999999997,120.395,823000,4,Basic
2,0.502,0.0794,3,-22.451999999999998,1,0.0492,0.9890000000000001,0.446,0.107,0.349,132.64600000000002,331987,1,Basic
3,0.456,0.159,5,-18.296,1,0.0438,0.982,0.0613,0.0786,0.5710000000000001,72.7,180693,4,Basic
6,0.331,0.379,2,-13.366,1,0.0638,0.961,0.033,0.138,0.0661,135.75,1020427,4,Basic
1,0.5760000000000001,0.0827,9,-16.264,1,0.0642,0.993,0.000396,0.127,0.546,103.198,124000,4,Basic
1,0.6409999999999999,0.0362,2,-23.623,1,0.0707,0.993,0.948,0.121,0.54,121.34200000000001,124107,3,Basic
1,0.369,0.237,2,-23.694000000000003,0,0.0469,0.986,0.887,0.105,0.0888,123.74600000000001,466400,4,Basic
1,0.491,0.32299999999999995,2,-15.85,1,0.0438,0.9390000000000001,0.039,0.281,0.20600000000000002,88.375,186733,4,Basic
2,0.389,0.183,2,-19.642,1,0.0813,0.992,0.000271,0.106,0.524,144.655,149000,4,Basic
1,0.382,0.0565,0,-25.55,0,0.0469,0.991,0.915,0.0842,0.11800000000000001,114.708,439827,5,Basic
6,0.218,0.0269,5,-24.090999999999998,1,0.0357,0.953,0.89,0.115,0.0557,87.803,578960,3,Basic
2,0.185,0.204,2,-18.988,1,0.0391,0.938,0.9620000000000001,0.426,0.0696,63.461999999999996,139027,4,Basic
3,0.337,0.152,4,-16.28,0,0.046,0.955,0.7070000000000001,0.121,0.158,184.33900000000003,250520,3,Basic
1,0.6940000000000001,0.315,3,-17.852999999999998,1,0.0372,0.972,0.0972,0.316,0.845,134.963,60760,4,Basic
4,0.23800000000000002,0.10099999999999999,2,-21.647,1,0.0472,0.9540000000000001,0.649,0.27899999999999997,0.0528,119.574,404973,4,Basic
0,0.385,0.122,3,-19.253,1,0.0821,0.986,0.00176,0.106,0.544,172.83700000000002,109000,3,Basic
1,0.634,0.198,7,-19.379,1,0.0386,0.993,0.785,0.138,0.7909999999999999,128.689,83000,4,Basic
1,0.506,0.133,0,-19.243,1,0.0451,0.9840000000000001,0.878,0.0683,0.366,118.14299999999999,226173,4,Basic
3,0.264,0.0161,1,-28.03,1,0.0582,0.975,1.3000000000000001e-05,0.102,0.0711,163.80700000000002,219373,5,Basic
3,0.221,0.185,0,-14.275,1,0.0402,0.987,0.884,0.33299999999999996,0.11199999999999999,76.398,846240,3,Basic
2,0.41,0.0463,2,-24.092,1,0.0397,0.9079999999999999,0.777,0.187,0.395,72.454,55893,1,Basic
3,0.39899999999999997,0.0557,9,-28.914,1,0.0508,0.992,0.946,0.079,0.213,97.648,210187,4,Basic
5,0.39799999999999996,0.0176,3,-25.523000000000003,1,0.0545,0.992,0.91,0.222,0.22699999999999998,107.955,461580,4,Basic
1,0.354,0.0586,5,-22.941999999999997,1,0.0698,0.993,1.1400000000000001e-05,0.113,0.223,88.47399999999999,265000,3,Basic
2,0.263,0.0486,0,-26.622,1,0.0388,0.991,0.917,0.0939,0.15,88.81200000000001,343107,4,Basic
2,0.37799999999999995,0.128,2,-23.750999999999998,0,0.0468,0.991,0.9209999999999999,0.099,0.0564,107.837,502333,4,Basic
3,0.225,0.237,7,-22.160999999999998,1,0.0474,0.9890000000000001,0.9229999999999999,0.131,0.151,173.299,59267,4,Basic
2,0.217,0.0603,3,-18.971,1,0.0414,0.995,0.835,0.11199999999999999,0.12,95.675,386013,4,Basic
2,0.42,0.0742,3,-21.086,1,0.0359,0.995,0.903,0.105,0.42100000000000004,147.487,236160,4,Basic
5,0.326,0.0966,3,-18.82,1,0.0454,0.977,0.892,0.0718,0.262,166.24099999999999,766616,3,Basic
1,0.256,0.0688,5,-20.628,1,0.0516,0.991,0.023,0.0901,0.226,89.538,168000,4,Basic
2,0.292,0.147,4,-21.811999999999998,1,0.0396,0.992,0.9129999999999999,0.10099999999999999,0.16699999999999998,170.343,211200,4,Basic
1,0.20800000000000002,0.0581,3,-24.831999999999997,1,0.055,0.9890000000000001,0.00141,0.10099999999999999,0.33899999999999997,175.65400000000002,142000,4,Basic
7,0.295,0.156,0,-15.485,1,0.0427,0.973,0.7,0.0772,0.195,79.40899999999999,638427,4,Basic
1,0.5920000000000001,0.132,10,-20.066,1,0.0507,0.985,2.8600000000000004e-05,0.10400000000000001,0.614,116.334,280000,4,Basic
2,0.284,0.16,0,-16.032,1,0.04,0.971,0.0613,0.0839,0.0529,112.402,630040,4,Basic
1,0.305,0.086,7,-22.366,0,0.0586,0.9890000000000001,0.0459,0.09,0.0461,128.02700000000002,82000,5,Basic
1,0.345,0.0484,3,-24.555999999999997,1,0.0388,0.987,0.00352,0.16399999999999998,0.27399999999999997,77.431,200000,4,Basic
1,0.295,0.0504,5,-28.748,1,0.0421,0.99,0.9009999999999999,0.0729,0.1,106.286,468973,4,Basic
4,0.153,0.396,0,-12.265,0,0.0407,0.98,0.9420000000000001,0.136,0.14,79.914,486453,4,Basic
1,0.14800000000000002,0.009009999999999999,7,-27.798000000000002,1,0.0426,0.968,0.961,0.0803,0.0612,71.429,343880,3,Basic
1,0.38299999999999995,0.0705,0,-21.355999999999998,1,0.0475,0.9840000000000001,0.0218,0.0937,0.295,80.08800000000001,97640,4,Basic
1,0.47200000000000003,0.146,2,-22.995,1,0.0756,0.9940000000000001,0.9309999999999999,0.106,0.96,208.40099999999998,38120,3,Basic
2,0.34299999999999997,0.0843,7,-22.578000000000003,1,0.0598,0.993,0.00107,0.157,0.353,94.845,186000,4,Basic
1,0.23,0.152,0,-21.706999999999997,1,0.0365,0.9790000000000001,0.9490000000000001,0.19899999999999998,0.317,93.441,68973,4,Basic
0,0.31,0.359,0,-12.655,1,0.0348,0.97,0.0768,0.08199999999999999,0.18899999999999997,105.666,282053,4,Basic
1,0.272,0.187,10,-16.964000000000002,1,0.057999999999999996,0.972,0.00257,0.214,0.16,179.391,646280,4,Basic
0,0.451,0.0069700000000000005,8,-34.001999999999995,1,0.0544,0.995,0.937,0.114,0.174,115.846,301067,4,Basic
0,0.518,0.174,3,-18.792,1,0.122,0.978,0.00010400000000000001,0.205,0.369,96.912,104813,3,Basic
1,0.862,0.162,2,-23.003,1,0.0854,0.995,0.823,0.126,0.892,94.87100000000001,43120,4,Basic
0,0.33399999999999996,0.0861,0,-19.965999999999998,1,0.0386,0.971,0.6629999999999999,0.46799999999999997,0.21600000000000003,121.79899999999999,305200,3,Basic
0,0.365,0.11800000000000001,0,-20.148,0,0.0394,0.968,0.7509999999999999,0.102,0.125,139.132,974987,4,Basic
0,0.258,0.0836,2,-31.755,0,0.032,0.991,0.955,0.0845,0.113,71.05,72027,4,Basic
0,0.494,0.215,9,-18.211,1,0.0695,0.98,0.00203,0.115,0.498,107.74799999999999,169413,4,Basic
0,0.698,0.0621,5,-24.688000000000002,1,0.08800000000000001,0.992,0.0,0.0994,0.263,123.21,36000,4,Basic
1,0.165,0.00411,0,-23.051,1,0.0379,0.978,0.95,0.0917,0.0408,110.671,179027,4,Basic
0,0.29100000000000004,0.13,7,-20.695999999999998,1,0.0374,0.9540000000000001,0.519,0.0705,0.0659,98.26700000000001,1168187,4,Basic
0,0.278,0.13699999999999998,0,-16.996,1,0.0526,0.98,5.26e-06,0.0908,0.102,75.107,378426,4,Basic
0,0.0,0.348,7,-22.076,1,0.0,0.73,0.0,0.0,0.0,0.0,4867,0,Basic
0,0.262,0.0545,2,-19.992,1,0.0435,0.978,4.8200000000000006e-05,0.0618,0.0991,76.065,304013,4,Basic
0,0.0,0.028999999999999998,1,-41.603,1,0.0,0.7170000000000001,0.0,0.44799999999999995,0.0,0.0,14000,0,Basic
0,0.506,0.16399999999999998,2,-18.906,1,0.0439,0.98,4.3e-05,0.131,0.589,134.086,121013,4,Basic
0,0.418,0.00246,4,-25.219,0,0.0584,0.987,0.23800000000000002,0.157,0.0781,75.477,304467,4,Basic
0,0.281,0.0056700000000000006,0,-33.852,1,0.0461,0.992,0.9179999999999999,0.0704,0.313,185.101,256507,3,Basic
0,0.20800000000000002,0.17800000000000002,4,-17.975,1,0.0426,0.971,0.00117,0.0644,0.084,77.128,484106,4,Basic
0,0.203,0.19399999999999998,1,-18.593,1,0.0444,0.838,0.84,0.135,0.0924,167.08900000000003,227280,4,Basic
0,0.31,0.012,0,-32.044000000000004,1,0.0368,0.995,0.74,0.114,0.215,71.054,96427,3,Basic
0,0.376,0.0543,5,-21.938000000000002,1,0.0465,0.971,0.00139,0.425,0.19399999999999998,84.705,60147,4,Basic
1,0.34700000000000003,0.0050100000000000006,2,-30.478,1,0.0801,0.993,0.903,0.0845,0.168,70.854,225867,5,Basic
0,0.387,0.0394,5,-23.155,1,0.0617,0.9840000000000001,4.56e-06,0.316,0.29600000000000004,80.765,86707,4,Basic
0,0.509,0.419,0,-15.258,1,0.0423,0.9179999999999999,0.764,0.0928,0.402,82.89200000000001,140987,4,Basic
0,0.486,0.205,8,-22.2,1,0.0677,0.982,0.904,0.155,0.539,73.832,104960,4,Basic
0,0.506,0.27399999999999997,0,-18.011,1,0.0321,0.985,0.873,0.2,0.914,93.133,183373,4,Basic
1,0.591,0.127,5,-24.351999999999997,1,0.0387,0.985,0.131,0.0812,0.526,114.035,157000,1,Basic
1,0.473,0.10800000000000001,2,-22.33,1,0.0331,0.988,0.953,0.127,0.8240000000000001,115.934,34360,4,Basic
0,0.36200000000000004,0.00365,1,-38.093,1,0.0511,0.995,0.889,0.106,0.22899999999999998,94.742,101160,4,Basic
0,0.478,0.0772,7,-20.715,1,0.0417,0.9790000000000001,0.000611,0.149,0.326,117.26,231587,4,Basic
1,0.359,0.0964,3,-25.201999999999998,1,0.0436,0.985,0.932,0.12,0.168,128.305,222480,3,Basic
0,0.13699999999999998,0.0729,5,-20.558000000000003,1,0.0395,0.961,0.877,0.11800000000000001,0.10400000000000001,70.032,506133,4,Basic
0,0.345,0.0714,10,-22.333000000000002,1,0.0373,0.988,0.9209999999999999,0.0932,0.308,96.911,634333,4,Basic
0,0.46299999999999997,0.23800000000000002,3,-16.293,1,0.0342,0.986,0.7559999999999999,0.254,0.74,115.874,114840,4,Basic
0,0.335,0.0412,10,-20.608,1,0.0471,0.951,0.513,0.102,0.271,148.9,282013,3,Basic
0,0.10099999999999999,0.0459,0,-22.639,0,0.0457,0.982,0.872,0.10400000000000001,0.0348,78.043,274333,3,Basic
0,0.405,0.0691,2,-24.104,1,0.0431,0.985,0.892,0.0809,0.36200000000000004,97.62700000000001,428587,4,Basic
1,0.298,0.0433,0,-22.11,1,0.0433,0.877,0.39899999999999997,0.114,0.293,145.55,232120,4,Basic
0,0.32899999999999996,0.12,5,-21.199,1,0.22399999999999998,0.992,0.13699999999999998,0.136,0.151,176.079,20000,3,Basic
0,0.159,0.162,5,-22.37,1,0.0382,0.983,0.924,0.0866,0.0923,73.748,256493,3,Basic
0,0.465,0.0849,0,-19.079,1,0.29100000000000004,0.878,0.0,0.261,0.43799999999999994,174.24900000000002,108453,4,Basic
0,0.401,0.295,3,-16.06,1,0.0508,0.978,0.9440000000000001,0.33,0.389,131.856,38613,5,Basic
0,0.425,0.0648,5,-19.375,1,0.0467,0.983,0.325,0.0584,0.461,147.95,103587,3,Basic
0,0.406,0.36200000000000004,7,-13.206,1,0.0543,0.966,0.0,0.129,0.204,104.876,163480,4,Basic
0,0.163,0.055999999999999994,2,-28.336,1,0.0437,0.252,0.905,0.179,0.0462,132.593,43320,5,Basic
1,0.203,0.0301,5,-35.442,0,0.0491,0.995,0.893,0.0869,0.33799999999999997,99.88600000000001,190347,4,Basic
0,0.484,0.21899999999999997,2,-20.092,1,0.038,0.991,0.9129999999999999,0.151,0.514,114.01100000000001,592413,4,Basic
0,0.43200000000000005,0.0249,0,-24.897,1,0.0361,0.981,0.0006389999999999999,0.0869,0.126,116.23200000000001,159787,4,Basic
1,0.318,0.358,3,-18.988,1,0.0335,0.98,0.9670000000000001,0.395,0.563,109.553,50720,4,Basic
1,0.501,0.126,10,-22.261999999999997,1,0.037000000000000005,0.992,0.9259999999999999,0.16,0.7090000000000001,101.06,65867,4,Basic
0,0.7090000000000001,0.09,7,-19.07,1,0.0942,0.9590000000000001,0.982,0.152,0.40399999999999997,82.302,25320,4,Basic
1,0.522,0.11699999999999999,2,-16.185,1,0.0962,0.992,0.000152,0.11,0.922,204.33900000000003,199000,3,Basic
0,0.7140000000000001,0.0923,3,-23.866999999999997,1,0.0429,0.992,0.77,0.151,0.579,96.89399999999999,44667,4,Basic
0,0.252,0.026000000000000002,5,-25.889,1,0.051,0.985,0.000147,0.0895,0.162,167.312,163880,4,Basic
0,0.345,0.107,5,-20.804000000000002,0,0.0397,0.9,0.35600000000000004,0.321,0.163,90.4,448560,4,Basic
0,0.513,0.0946,10,-24.945,1,0.0454,0.995,0.943,0.11,0.6940000000000001,114.13799999999999,64453,4,Basic
0,0.505,0.0295,11,-35.854,0,0.365,0.564,0.0,0.184,0.389,92.682,41627,4,Basic
0,0.23800000000000002,0.196,2,-16.881,1,0.039,0.978,0.358,0.0646,0.0474,136.102,989333,3,Basic
1,0.35,0.161,3,-24.585,1,0.0925,0.992,0.93,0.129,0.33799999999999997,196.729,42347,4,Basic
0,0.552,0.007809999999999999,11,-32.597,1,0.149,0.9940000000000001,0.888,0.11199999999999999,0.46799999999999997,62.571999999999996,103333,3,Basic
0,0.385,0.21100000000000002,9,-15.767999999999999,1,0.0596,0.982,0.000344,0.196,0.215,147.181,299333,4,Basic
0,0.6729999999999999,0.0841,7,-31.38,1,0.871,0.638,0.0,0.0738,0.7659999999999999,144.569,23333,5,Basic
0,0.392,0.166,10,-17.172,1,0.0557,0.987,0.00011399999999999999,0.0709,0.532,87.59299999999999,98987,3,Basic
0,0.35100000000000003,0.20199999999999999,4,-20.294,0,0.0615,0.951,0.067,0.361,0.152,80.945,50293,3,Basic
1,0.6759999999999999,0.22899999999999998,4,-13.832,1,0.0681,0.961,0.89,0.11599999999999999,0.45399999999999996,123.09700000000001,33973,4,Basic
0,0.129,0.15,7,-23.329,1,0.0424,0.976,0.858,0.136,0.0934,89.553,174800,3,Basic
0,0.461,0.301,2,-21.85,1,0.057999999999999996,0.993,0.9129999999999999,0.11199999999999999,0.9670000000000001,159.41299999999998,38053,4,Basic
0,0.226,0.0393,7,-24.36,1,0.0446,0.9690000000000001,0.0853,0.109,0.102,99.758,473880,4,Basic
0,0.517,0.049,2,-20.005,1,0.12300000000000001,0.99,0.0,0.121,0.218,72.616,71907,4,Basic
0,0.48700000000000004,0.09,9,-22.156,1,0.0547,0.9890000000000001,0.000891,0.0679,0.353,112.869,74947,3,Basic
0,0.44799999999999995,0.159,3,-15.470999999999998,1,0.037000000000000005,0.983,0.888,0.251,0.348,121.245,127960,3,Basic
0,0.557,0.152,3,-24.5,1,0.0553,0.9940000000000001,0.888,0.109,0.986,96.33,28560,4,Basic
0,0.601,0.0858,0,-13.204,1,0.0473,0.9840000000000001,0.794,0.0841,0.461,129.648,128160,3,Basic
