popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
2.0,0.428,0.157,2.0,-21.09,1.0,0.0421,0.993,0.892,0.16,0.311,128.44,316080.0,4.0
3.0,0.194,0.0327,8.0,-30.168000000000006,1.0,0.0467,0.928,0.168,0.273,0.0499,99.037,870893.0,3.0
4.0,0.562,0.14400000000000002,0.0,-19.078,1.0,0.0443,0.993,0.939,0.127,0.7759999999999999,105.561,170680.0,3.0
3.0,0.398,0.00866,6.0,-23.217,0.0,0.0368,0.968,0.956,0.109,0.223,97.143,45000.0,4.0
1.0,0.34,0.152,0.0,-18.721,0.0,0.042,0.99,0.0351,0.209,0.355,100.156,166000.0,4.0
0.0,0.334,0.115,2.0,-22.544,1.0,0.0501,0.947,0.0063,0.202,0.14400000000000002,93.67,161333.0,4.0
2.0,0.606,0.155,2.0,-17.644000000000005,1.0,0.078,0.967,0.00153,0.121,0.777,113.324,157000.0,4.0
1.0,0.362,0.245,7.0,-22.307,1.0,0.0539,0.993,0.922,0.15,0.459,162.437,205040.0,4.0
1.0,0.47,0.0877,3.0,-17.332,1.0,0.0599,0.991,0.0008410000000000001,0.106,0.643,159.899,151000.0,4.0
1.0,0.423,0.0995,5.0,-21.066,1.0,0.051,0.992,0.00143,0.0691,0.335,101.239,162000.0,4.0
2.0,0.374,0.0988,10.0,-19.176,1.0,0.0439,0.992,0.0027,0.172,0.202,67.351,133000.0,4.0
1.0,0.411,0.0146,11.0,-28.342,0.0,0.0475,0.992,0.903,0.0775,0.0353,135.988,1032000.0,4.0
2.0,0.391,0.146,0.0,-21.768,1.0,0.0317,0.991,0.925,0.224,0.691,155.385,66573.0,4.0
2.0,0.249,0.342,7.0,-15.798,1.0,0.0359,0.936,0.618,0.34600000000000003,0.146,79.49,291800.0,4.0
3.0,0.249,0.0568,1.0,-21.525,1.0,0.0431,0.989,0.00114,0.124,0.0994,171.998,321000.0,3.0
6.0,0.261,0.00562,8.0,-32.645,1.0,0.048,0.995,0.921,0.114,0.126,172.045,296880.0,3.0
4.0,0.441,0.183,10.0,-21.42,1.0,0.0388,0.927,0.917,0.125,0.831,93.471,180000.0,3.0
2.0,0.516,0.0505,4.0,-18.815,1.0,0.0561,0.981,0.5760000000000001,0.124,0.565,129.743,125333.0,4.0
2.0,0.32,0.112,2.0,-18.332,1.0,0.0574,0.993,4.45e-05,0.0827,0.377,86.846,191000.0,4.0
2.0,0.501,0.135,5.0,-17.965,1.0,0.0348,0.987,0.0606,0.0956,0.478,87.882,112000.0,3.0
5.0,0.4270000000000001,0.0864,5.0,-22.086,1.0,0.0506,0.995,0.945,0.0884,0.27,143.386,124520.0,4.0
5.0,0.331,0.104,3.0,-20.072,1.0,0.033,0.995,0.899,0.14400000000000002,0.248,76.881,800000.0,4.0
7.0,0.448,0.00195,0.0,-29.282,1.0,0.105,0.991,0.865,0.0625,0.0798,80.83,458090.0,4.0
1.0,0.465,0.116,5.0,-21.802,1.0,0.0531,0.99,0.000469,0.0789,0.5670000000000001,132.684,159000.0,3.0
1.0,0.337,0.136,2.0,-18.469,1.0,0.055,0.984,0.00986,0.159,0.0513,99.703,108587.0,3.0
3.0,0.325,0.0696,2.0,-22.346,1.0,0.0355,0.993,0.0008759999999999999,0.1,0.452,88.881,286000.0,4.0
2.0,0.516,0.0336,10.0,-28.993,1.0,0.0791,0.993,0.915,0.0858,0.65,130.531,239107.0,4.0
5.0,0.257,0.0698,9.0,-25.779,1.0,0.0533,0.966,0.136,0.0989,0.212,75.7,297000.0,3.0
1.0,0.31,0.171,5.0,-20.576,1.0,0.0341,0.989,0.8809999999999999,0.0932,0.153,138.914,375000.0,4.0
1.0,0.0,0.113,1.0,-19.557,1.0,0.0,0.99,0.0,0.147,0.0,0.0,53000.0,0.0
1.0,0.393,0.117,10.0,-22.805,1.0,0.0426,0.99,0.00053,0.139,0.685,87.90299999999998,120000.0,4.0
3.0,0.449,0.0777,5.0,-18.814,1.0,0.0446,0.944,0.7120000000000001,0.35600000000000004,0.541,120.198,394413.0,4.0
1.0,0.468,0.0739,9.0,-21.878,1.0,0.052000000000000005,0.988,3.89e-05,0.0911,0.4970000000000001,71.29,131507.0,4.0
1.0,0.438,0.15,7.0,-21.588,1.0,0.0495,0.967,8.3e-05,0.0841,0.604,121.813,90000.0,1.0
0.0,0.536,0.0275,10.0,-43.554,0.0,0.304,0.563,0.0,0.191,0.46,119.939,52667.0,5.0
2.0,0.5529999999999999,0.099,8.0,-35.427,0.0,0.735,0.753,0.0,0.56,0.25,198.749,86840.0,1.0
1.0,0.277,0.0642,10.0,-15.564,1.0,0.038,0.982,0.000169,0.0836,0.108,83.961,147000.0,4.0
6.0,0.364,0.0592,2.0,-25.721,1.0,0.0399,0.794,0.0917,0.185,0.603,149.346,268467.0,3.0
0.0,0.14800000000000002,0.234,7.0,-17.976,1.0,0.0423,0.926,0.59,0.5489999999999999,0.0869,178.924,169907.0,5.0
2.0,0.35200000000000004,0.119,10.0,-17.125999999999998,1.0,0.0379,0.987,0.888,0.08800000000000001,0.165,123.401,767240.0,4.0
4.0,0.326,0.138,0.0,-17.84,1.0,0.0456,0.936,0.913,0.0669,0.163,75.21600000000002,606453.0,4.0
6.0,0.295,0.0601,4.0,-23.955,1.0,0.0505,0.991,0.89,0.0994,0.16399999999999998,74.69800000000002,230990.0,4.0
2.0,0.44,0.0445,2.0,-22.731,1.0,0.0344,0.8859999999999999,0.165,0.31,0.303,35.642,55360.0,3.0
5.0,0.4920000000000001,0.004379999999999999,7.0,-31.57,1.0,0.0565,0.992,0.893,0.0795,0.0843,111.003,197470.0,4.0
3.0,0.37,0.0912,3.0,-16.512,1.0,0.0393,0.994,0.904,0.168,0.231,146.859,444173.0,4.0
1.0,0.332,0.0538,9.0,-23.646,0.0,0.0593,0.993,0.000393,0.122,0.214,138.828,178000.0,4.0
2.0,0.388,0.00389,10.0,-32.412,1.0,0.041,0.993,0.9,0.104,0.122,95.581,427667.0,4.0
2.0,0.197,0.223,0.0,-13.643,1.0,0.046,0.941,0.867,0.102,0.0657,90.697,851227.0,4.0
3.0,0.614,0.44,5.0,-12.809,1.0,0.03,0.857,0.511,0.11,0.639,110.134,152253.0,4.0
4.0,0.4970000000000001,0.0413,1.0,-24.768,1.0,0.0438,0.995,0.944,0.107,0.522,67.393,132640.0,4.0
1.0,0.618,0.0627,7.0,-22.186,1.0,0.0819,0.972,0.938,0.108,0.486,117.596,81893.0,3.0
1.0,0.6629999999999999,0.0496,0.0,-18.347,1.0,0.405,0.98,0.818,0.0912,0.277,138.19799999999998,166800.0,3.0
1.0,0.305,0.194,5.0,-24.42,1.0,0.0356,0.989,0.911,0.0962,0.342,109.336,389147.0,4.0
1.0,0.318,0.14400000000000002,10.0,-18.054,1.0,0.0423,0.99,0.00131,0.111,0.371,127.038,209000.0,4.0
2.0,0.465,0.037000000000000005,4.0,-21.071,0.0,0.044,0.992,0.915,0.147,0.054000000000000006,111.18,341760.0,5.0
1.0,0.369,0.101,4.0,-22.046,1.0,0.0415,0.983,0.916,0.0952,0.0794,125.078,195827.0,4.0
6.0,0.263,0.0512,9.0,-27.872,1.0,0.0359,0.993,0.894,0.0877,0.249,136.184,367707.0,5.0
6.0,0.35200000000000004,0.342,2.0,-13.416,1.0,0.042,0.984,0.00892,0.146,0.315,133.345,186111.0,4.0
4.0,0.511,0.0409,7.0,-24.094,0.0,0.0602,0.993,3.46e-06,0.134,0.628,135.35,180000.0,4.0
5.0,0.422,0.0953,3.0,-21.04,1.0,0.0448,0.983,0.595,0.103,0.476,115.098,365000.0,3.0
3.0,0.183,0.0313,7.0,-27.901,1.0,0.0446,0.919,0.471,0.0696,0.0379,87.928,647147.0,4.0
0.0,0.213,0.0352,8.0,-24.958,1.0,0.0397,0.976,0.00508,0.14300000000000002,0.0594,98.469,215213.0,3.0
2.0,0.386,0.431,5.0,-11.449000000000002,1.0,0.0428,0.775,0.79,0.35600000000000004,0.54,159.785,385267.0,4.0
1.0,0.163,0.107,2.0,-21.535,0.0,0.042,0.971,0.6409999999999999,0.318,0.0348,135.642,377507.0,4.0
1.0,0.442,0.0636,5.0,-21.805,1.0,0.0944,0.99,5.07e-05,0.0842,0.3,203.049,115000.0,4.0
1.0,0.508,0.237,0.0,-23.452,0.0,0.0493,0.994,0.901,0.205,0.605,145.722,241333.0,4.0
0.0,0.362,0.039,9.0,-20.622,0.0,0.0472,0.987,3.44e-06,0.0781,0.064,136.404,154787.0,3.0
1.0,0.111,0.284,5.0,-15.737,1.0,0.0374,0.92,0.914,0.66,0.119,75.597,344373.0,3.0
4.0,0.244,0.0759,10.0,-23.067,1.0,0.0425,0.972,0.926,0.0965,0.132,77.01100000000002,368863.0,4.0
2.0,0.3720000000000001,0.0683,7.0,-27.956,0.0,0.0408,0.99,0.904,0.141,0.218,136.259,267893.0,4.0
3.0,0.597,0.0538,8.0,-24.329,1.0,0.0531,0.968,0.5379999999999999,0.0898,0.722,113.491,82293.0,1.0
1.0,0.546,0.00629,3.0,-28.554,1.0,0.0994,0.996,0.945,0.109,0.444,135.119,252427.0,4.0
3.0,0.402,0.135,0.0,-18.731,1.0,0.0378,0.974,0.231,0.0807,0.505,142.025,152547.0,4.0
1.0,0.261,0.0779,4.0,-22.161,1.0,0.0611,0.986,0.000281,0.103,0.5539999999999999,214.323,117000.0,4.0
3.0,0.425,0.202,2.0,-13.172,1.0,0.0285,0.948,0.947,0.157,0.338,108.843,124667.0,4.0
0.0,0.599,0.21600000000000005,4.0,-17.749000000000006,1.0,0.105,0.985,0.0016600000000000002,0.133,0.465,118.385,35000.0,4.0
1.0,0.399,0.0979,3.0,-17.454,1.0,0.038,0.939,0.833,0.319,0.342,111.469,390053.0,4.0
2.0,0.381,0.05,2.0,-23.873,1.0,0.0426,0.918,0.74,0.231,0.265,70.70100000000002,55187.0,1.0
4.0,0.363,0.458,0.0,-14.788,1.0,0.0386,0.882,0.856,0.316,0.467,165.05200000000005,333107.0,4.0
4.0,0.127,0.119,8.0,-21.894,1.0,0.0436,0.966,0.84,0.111,0.0486,85.414,539333.0,4.0
1.0,0.265,0.158,3.0,-22.274,1.0,0.0415,0.989,0.892,0.123,0.16899999999999998,68.59,277707.0,3.0
5.0,0.28600000000000003,0.0964,10.0,-20.954,1.0,0.046,0.991,0.91,0.11,0.207,85.602,380829.0,4.0
3.0,0.308,0.0383,0.0,-20.949,0.0,0.0499,0.988,0.289,0.0828,0.271,45.233,236707.0,4.0
2.0,0.222,0.1,9.0,-18.972,0.0,0.0448,0.983,0.0365,0.0779,0.0348,118.456,646360.0,4.0
1.0,0.233,0.0225,3.0,-23.122,1.0,0.0391,0.993,0.584,0.0917,0.0388,124.827,248320.0,1.0
2.0,0.324,0.34700000000000003,2.0,-13.268,1.0,0.0398,0.911,0.645,0.376,0.344,108.21,71373.0,4.0
2.0,0.461,0.00708,3.0,-33.665,1.0,0.0616,0.986,0.921,0.0841,0.133,130.452,243000.0,4.0
1.0,0.545,0.0112,2.0,-25.642,1.0,0.0701,0.994,0.9,0.108,0.889,137.846,48840.0,3.0
0.0,0.51,0.141,0.0,-14.864,1.0,0.0312,0.991,0.715,0.0989,0.4,79.862,59080.0,3.0
2.0,0.349,0.0347,1.0,-23.899,1.0,0.0557,0.994,0.92,0.107,0.0723,103.222,437893.0,4.0
2.0,0.246,0.173,9.0,-18.118,1.0,0.0424,0.988,0.905,0.0844,0.196,74.467,430773.0,4.0
1.0,0.297,0.0812,3.0,-20.9,1.0,0.0418,0.988,0.0398,0.125,0.225,135.259,240000.0,3.0
2.0,0.532,0.181,3.0,-18.726,1.0,0.0717,0.994,0.76,0.192,0.327,156.875,219133.0,4.0
1.0,0.326,0.154,9.0,-18.406,1.0,0.0788,0.973,1.83e-06,0.171,0.268,81.155,380360.0,4.0
3.0,0.385,0.0557,3.0,-22.253,1.0,0.0472,0.963,0.127,0.0732,0.542,116.593,391160.0,4.0
2.0,0.388,0.0947,11.0,-25.099,1.0,0.0602,0.985,0.926,0.123,0.116,137.97899999999998,258000.0,4.0
1.0,0.321,0.113,10.0,-20.626,1.0,0.0761,0.992,0.0072099999999999985,0.1,0.345,96.702,235000.0,4.0
3.0,0.15,0.246,3.0,-14.836,1.0,0.0402,0.969,0.882,0.0928,0.133,73.756,1119027.0,4.0
0.0,0.391,0.0758,0.0,-28.298,1.0,0.0492,0.993,0.893,0.102,0.273,113.559,483827.0,4.0
1.0,0.297,0.0132,0.0,-23.877,1.0,0.037000000000000005,0.978,0.723,0.0761,0.0391,66.581,358853.0,3.0
4.0,0.171,0.0696,10.0,-21.278,1.0,0.0428,0.968,0.919,0.11,0.0392,114.498,1080000.0,4.0
6.0,0.365,0.0474,9.0,-27.27,1.0,0.0336,0.995,0.861,0.0921,0.207,98.298,168667.0,3.0
2.0,0.373,0.163,9.0,-22.877,1.0,0.0552,0.995,0.8640000000000001,0.104,0.223,81.48,68200.0,4.0
6.0,0.281,0.00931,9.0,-27.657,1.0,0.0326,0.922,0.0981,0.123,0.0992,86.204,591560.0,3.0
3.0,0.359,0.0737,5.0,-17.833,1.0,0.0465,0.958,0.67,0.0828,0.063,142.856,451520.0,4.0
4.0,0.36,0.14400000000000002,2.0,-20.994,1.0,0.0492,0.993,0.00022200000000000006,0.138,0.313,119.582,189000.0,4.0
1.0,0.263,0.294,2.0,-14.04,1.0,0.0415,0.934,0.231,0.0949,0.17600000000000002,130.75,310160.0,4.0
2.0,0.441,0.0612,3.0,-22.587,1.0,0.0486,0.994,0.925,0.0858,0.163,136.547,349893.0,4.0
1.0,0.399,0.0317,3.0,-21.637,1.0,0.0735,0.993,0.909,0.121,0.493,110.771,180320.0,4.0
1.0,0.383,0.17,5.0,-19.268,1.0,0.034,0.972,0.901,0.102,0.151,71.074,367293.0,4.0
5.0,0.468,0.134,5.0,-22.12,1.0,0.0388,0.932,0.792,0.123,0.433,132.116,352000.0,4.0
6.0,0.361,0.0824,0.0,-23.625,0.0,0.0436,0.99,0.899,0.193,0.28600000000000003,99.039,275613.0,4.0
1.0,0.36,0.146,0.0,-19.758,1.0,0.0544,0.993,0.0,0.151,0.551,190.49,232000.0,3.0
1.0,0.523,0.17,9.0,-17.526,1.0,0.11,0.969,1.02e-05,0.0484,0.413,82.264,295307.0,4.0
4.0,0.526,0.0496,10.0,-25.373,1.0,0.159,0.989,0.913,0.101,0.236,126.921,111493.0,4.0
1.0,0.32,0.29100000000000004,8.0,-16.632,1.0,0.0333,0.991,0.879,0.12,0.516,105.584,99733.0,4.0
3.0,0.444,0.0859,9.0,-20.469,0.0,0.0433,0.979,0.545,0.141,0.465,81.72399999999998,103880.0,4.0
3.0,0.275,0.123,2.0,-21.287,1.0,0.051,0.992,0.938,0.0848,0.0628,179.215,648400.0,3.0
1.0,0.126,0.343,10.0,-14.879,1.0,0.0376,0.932,0.8759999999999999,0.595,0.0917,79.513,298707.0,4.0
3.0,0.376,0.12,9.0,-17.72,1.0,0.0608,0.992,0.17600000000000002,0.11,0.247,172.607,247000.0,3.0
1.0,0.405,0.0151,7.0,-27.959,1.0,0.0527,0.996,0.861,0.0981,0.557,132.06,127733.0,3.0
1.0,0.6,0.0497,5.0,-29.508000000000006,1.0,0.117,0.996,0.906,0.0993,0.449,65.34100000000001,32547.0,4.0
2.0,0.401,0.127,0.0,-21.64,1.0,0.0471,0.993,0.942,0.0991,0.168,79.944,104853.0,4.0
4.0,0.29100000000000004,0.118,9.0,-19.832,0.0,0.0429,0.961,0.547,0.138,0.146,85.165,445000.0,4.0
2.0,0.161,0.257,0.0,-14.904000000000002,0.0,0.0386,0.88,0.912,0.123,0.0732,83.81700000000002,544347.0,4.0
2.0,0.21600000000000005,0.0185,5.0,-32.616,1.0,0.0466,0.995,0.929,0.0656,0.162,72.195,179360.0,4.0
1.0,0.408,0.0486,5.0,-23.955,1.0,0.0513,0.993,7.57e-05,0.0767,0.278,112.327,237000.0,4.0
2.0,0.299,0.0984,6.0,-21.414,1.0,0.0406,0.987,0.922,0.14,0.0885,129.278,432867.0,4.0
1.0,0.242,0.0899,3.0,-16.285999999999998,1.0,0.0343,0.986,0.8640000000000001,0.0582,0.153,103.75,398547.0,4.0
2.0,0.5589999999999999,0.102,5.0,-18.838,1.0,0.0662,0.984,0.000353,0.11,0.349,119.17,218000.0,4.0
2.0,0.152,0.033,0.0,-25.205,1.0,0.0452,0.927,0.696,0.0534,0.0377,79.782,1175187.0,4.0
6.0,0.359,0.295,2.0,-17.009,0.0,0.0824,0.96,0.889,0.184,0.149,179.989,631347.0,4.0
2.0,0.3670000000000001,0.0539,3.0,-23.836,1.0,0.0485,0.994,0.924,0.0965,0.055,108.56,401573.0,4.0
4.0,0.239,0.0795,8.0,-22.276,1.0,0.0448,0.923,0.196,0.0679,0.194,162.171,405960.0,4.0
1.0,0.415,0.117,0.0,-24.468000000000004,1.0,0.0447,0.989,0.903,0.112,0.294,121.198,308907.0,4.0
2.0,0.5670000000000001,0.246,2.0,-19.876,0.0,0.0409,0.985,0.00075,0.0976,0.684,103.052,101000.0,4.0
2.0,0.331,0.0651,9.0,-20.753,1.0,0.045,0.98,0.88,0.16899999999999998,0.155,87.227,503053.0,3.0
2.0,0.494,0.0538,5.0,-23.773000000000003,0.0,0.107,0.991,0.927,0.0948,0.35600000000000004,133.756,302493.0,4.0
0.0,0.221,0.411,2.0,-15.404000000000002,1.0,0.034,0.942,0.915,0.7440000000000001,0.34700000000000003,138.424,176920.0,4.0
2.0,0.168,0.138,5.0,-15.164,1.0,0.0347,0.916,0.8320000000000001,0.197,0.105,90.226,575400.0,3.0
1.0,0.256,0.0923,3.0,-21.015,1.0,0.0428,0.994,0.00929,0.127,0.261,85.271,113000.0,5.0
0.0,0.389,0.244,2.0,-19.152,1.0,0.0457,0.943,0.8240000000000001,0.07400000000000001,0.189,91.09,730867.0,4.0
1.0,0.34700000000000003,0.0622,7.0,-26.36,1.0,0.0415,0.994,0.892,0.127,0.375,87.463,252667.0,4.0
2.0,0.255,0.0357,0.0,-24.177,1.0,0.0776,0.991,0.008870000000000001,0.173,0.195,178.78599999999997,140000.0,3.0
0.0,0.69,0.191,7.0,-16.308,1.0,0.0745,0.976,5.25e-05,0.0903,0.57,111.462,311000.0,3.0
1.0,0.371,0.138,7.0,-24.093000000000004,1.0,0.0382,0.938,0.944,0.0791,0.232,146.017,533000.0,4.0
1.0,0.588,0.234,7.0,-18.774,1.0,0.0553,0.981,6.65e-05,0.0864,0.895,100.067,58000.0,4.0
2.0,0.28600000000000003,0.0512,2.0,-22.211,1.0,0.0377,0.905,0.945,0.34700000000000003,0.256,141.664,55800.0,4.0
2.0,0.748,0.0386,7.0,-35.267,1.0,0.0747,0.784,0.236,0.106,0.469,94.428,41973.0,4.0
5.0,0.337,0.0795,0.0,-26.073,1.0,0.0331,0.993,0.92,0.107,0.502,143.875,173893.0,3.0
1.0,0.464,0.202,10.0,-16.656,1.0,0.044,0.988,0.000367,0.156,0.537,140.102,266000.0,4.0
2.0,0.469,0.0594,3.0,-24.611,1.0,0.0552,0.994,0.8390000000000001,0.0861,0.5660000000000001,108.627,243880.0,4.0
4.0,0.382,0.0769,3.0,-22.128,1.0,0.0366,0.993,0.878,0.108,0.298,96.749,350920.0,4.0
1.0,0.349,0.228,6.0,-17.867,1.0,0.0437,0.987,0.928,0.127,0.387,78.00399999999998,163773.0,4.0
2.0,0.32,0.0362,10.0,-22.77,1.0,0.0322,0.994,0.932,0.155,0.146,68.86,199587.0,4.0
3.0,0.441,0.0474,2.0,-27.422,1.0,0.0409,0.994,0.928,0.0545,0.265,107.427,166147.0,4.0
0.0,0.0,0.28800000000000003,9.0,-12.798,1.0,0.0,0.957,0.925,0.134,0.0,0.0,108000.0,0.0
1.0,0.581,0.545,2.0,-11.083,1.0,0.0522,0.868,0.408,0.189,0.475,144.498,449773.0,4.0
1.0,0.188,0.0885,7.0,-21.472,1.0,0.0534,0.969,0.0136,0.181,0.0697,80.66,728133.0,3.0
0.0,0.239,0.053,0.0,-22.765,1.0,0.0461,0.972,0.0668,0.122,0.0381,170.325,171000.0,5.0
1.0,0.5670000000000001,0.17800000000000002,0.0,-17.78,1.0,0.054000000000000006,0.976,0.00135,0.0914,0.289,64.889,191000.0,4.0
1.0,0.236,0.138,7.0,-19.586,0.0,0.0384,0.986,0.15,0.113,0.038,141.865,326027.0,5.0
1.0,0.3720000000000001,0.298,3.0,-17.392,1.0,0.0453,0.942,0.872,0.0706,0.332,107.072,394960.0,4.0
1.0,0.438,0.124,10.0,-21.676,0.0,0.041,0.987,0.858,0.199,0.8059999999999999,124.334,32587.0,4.0
6.0,0.227,0.109,7.0,-20.064,1.0,0.0365,0.95,0.843,0.12,0.0588,96.056,310360.0,4.0
1.0,0.34700000000000003,0.00656,0.0,-30.812,1.0,0.0383,0.995,0.873,0.102,0.118,75.189,77133.0,4.0
1.0,0.43,0.062,7.0,-24.06,1.0,0.123,0.993,0.0008710000000000001,0.103,0.713,178.33700000000005,154000.0,4.0
3.0,0.431,0.0737,0.0,-22.291,1.0,0.058,0.995,0.907,0.0819,0.199,117.054,205600.0,3.0
4.0,0.236,0.0453,10.0,-23.163,1.0,0.0461,0.939,0.0301,0.0793,0.105,89.381,835253.0,5.0
6.0,0.127,0.00484,10.0,-27.449,1.0,0.0367,0.995,0.973,0.107,0.031,94.518,63773.0,5.0
6.0,0.134,0.0397,7.0,-29.045,1.0,0.0467,0.986,0.512,0.0845,0.0557,83.061,240667.0,3.0
1.0,0.35200000000000004,0.0451,5.0,-25.135,1.0,0.0433,0.987,0.00251,0.0612,0.334,107.544,138000.0,4.0
4.0,0.442,0.166,0.0,-17.680999999999994,1.0,0.0665,0.915,0.0634,0.0664,0.315,80.086,317000.0,4.0
2.0,0.343,0.172,10.0,-15.907,1.0,0.0444,0.932,0.00731,0.0859,0.0955,133.916,967760.0,4.0
4.0,0.256,0.0221,2.0,-29.455,1.0,0.0548,0.995,0.000368,0.0754,0.111,89.65299999999998,160000.0,3.0
1.0,0.194,0.0375,0.0,-32.226,1.0,0.034,0.99,0.921,0.152,0.116,90.625,53173.0,3.0
5.0,0.402,0.267,0.0,-14.313,1.0,0.0392,0.966,0.901,0.0631,0.36,138.208,365453.0,4.0
1.0,0.18600000000000005,0.0366,2.0,-18.81,1.0,0.0522,0.965,0.892,0.132,0.1,62.14,281827.0,4.0
3.0,0.106,0.149,8.0,-16.295,1.0,0.0424,0.989,0.909,0.0727,0.0525,78.48100000000002,657773.0,4.0
3.0,0.479,0.0786,2.0,-23.399,1.0,0.0513,0.993,0.934,0.0838,0.236,99.468,138147.0,4.0
2.0,0.42,0.104,4.0,-23.103,1.0,0.0414,0.985,0.867,0.157,0.0491,124.735,857907.0,4.0
1.0,0.344,0.00964,9.0,-27.701,0.0,0.0618,0.993,0.936,0.159,0.0519,73.982,165493.0,3.0
4.0,0.506,0.0135,8.0,-26.185,1.0,0.0744,0.994,0.925,0.159,0.243,108.868,464920.0,4.0
3.0,0.397,0.0236,1.0,-30.02,1.0,0.0481,0.8859999999999999,0.00351,0.0857,0.3,124.877,386320.0,4.0
1.0,0.361,0.109,7.0,-19.386,0.0,0.0475,0.986,0.0,0.139,0.318,133.532,220000.0,4.0
1.0,0.401,0.119,4.0,-19.825,1.0,0.0499,0.991,0.000214,0.101,0.386,124.57,140000.0,4.0
2.0,0.498,0.00478,3.0,-28.678,1.0,0.0637,0.985,0.868,0.154,0.198,65.447,321000.0,4.0
6.0,0.278,0.0361,0.0,-20.659,1.0,0.0401,0.904,0.381,0.0937,0.0756,137.224,783000.0,4.0
1.0,0.242,0.132,5.0,-21.831,0.0,0.0502,0.987,6.579999999999999e-05,0.118,0.182,84.15899999999998,75000.0,4.0
0.0,0.226,0.00419,8.0,-48.265,1.0,0.0453,0.44,0.0,0.188,0.0863,103.437,101267.0,3.0
1.0,0.431,0.17800000000000002,2.0,-20.347,1.0,0.0396,0.992,0.931,0.0598,0.736,133.46200000000002,203080.0,4.0
2.0,0.382,0.102,3.0,-23.696,1.0,0.0492,0.993,0.906,0.0924,0.171,147.173,482760.0,4.0
0.0,0.455,0.00562,0.0,-28.348000000000006,1.0,0.0548,0.992,0.935,0.0909,0.3720000000000001,75.52600000000002,72667.0,5.0
3.0,0.128,0.00762,3.0,-36.137,1.0,0.0495,0.923,0.0146,0.106,0.0358,86.214,498093.0,3.0
1.0,0.37,0.00892,7.0,-35.689,1.0,0.0352,0.918,0.0861,0.17,0.343,72.555,107733.0,3.0
2.0,0.295,0.152,7.0,-24.632,1.0,0.0397,0.99,0.901,0.16899999999999998,0.705,145.47899999999996,289893.0,4.0
1.0,0.274,0.161,9.0,-17.794,1.0,0.0412,0.937,0.0008269999999999999,0.112,0.211,114.507,255040.0,4.0
3.0,0.348,0.14400000000000002,0.0,-17.38,1.0,0.0532,0.966,0.607,0.0895,0.156,158.629,553560.0,3.0
3.0,0.366,0.0938,3.0,-24.495,1.0,0.0518,0.994,0.85,0.0818,0.123,129.83,149227.0,3.0
1.0,0.54,0.127,2.0,-19.907,0.0,0.053,0.98,0.017,0.099,0.61,113.611,202000.0,1.0
2.0,0.406,0.0415,3.0,-20.654,1.0,0.0448,0.992,0.882,0.146,0.188,109.877,437200.0,4.0
0.0,0.34700000000000003,0.179,3.0,-20.17,1.0,0.0562,0.95,0.0286,0.124,0.196,84.596,219667.0,3.0
6.0,0.35,0.0843,0.0,-25.855,1.0,0.034,0.991,0.906,0.113,0.16699999999999998,79.627,548000.0,4.0
2.0,0.363,0.0157,7.0,-37.988,1.0,0.0501,0.993,0.898,0.0954,0.292,79.408,175000.0,1.0
2.0,0.373,0.0779,5.0,-21.345,1.0,0.113,0.992,0.000342,0.101,0.414,180.275,141000.0,3.0
8.0,0.281,0.139,5.0,-15.598,0.0,0.0422,0.959,0.7040000000000001,0.0607,0.182,86.986,420227.0,4.0
1.0,0.119,0.211,2.0,-18.368,1.0,0.0387,0.985,0.412,0.17,0.0351,77.305,363493.0,3.0
0.0,0.429,0.14800000000000002,3.0,-22.545,1.0,0.128,0.986,0.029,0.104,0.821,169.382,136000.0,4.0
5.0,0.394,0.187,2.0,-14.356,1.0,0.0397,0.866,0.478,0.278,0.361,117.838,141427.0,4.0
0.0,0.194,0.0374,4.0,-25.69,0.0,0.0425,0.992,0.0,0.0792,0.033,64.797,60000.0,3.0
2.0,0.472,0.0469,0.0,-26.096,1.0,0.0455,0.992,0.943,0.0945,0.223,67.71,103507.0,4.0
5.0,0.5379999999999999,0.17800000000000002,0.0,-17.902,1.0,0.0641,0.972,0.8270000000000001,0.102,0.48,114.024,222773.0,4.0
2.0,0.441,0.117,9.0,-18.226,1.0,0.0371,0.993,0.7559999999999999,0.0918,0.414,144.094,336453.0,4.0
1.0,0.0836,0.0824,5.0,-21.173,0.0,0.0463,0.972,0.45,0.0949,0.032,173.946,622000.0,3.0
0.0,0.33,0.0681,7.0,-21.005,1.0,0.0495,0.988,5e-05,0.106,0.13699999999999998,79.867,175987.0,4.0
2.0,0.207,0.318,7.0,-19.964,1.0,0.059,0.985,0.00576,0.109,0.0951,75.166,109733.0,3.0
6.0,0.316,0.101,2.0,-22.552,1.0,0.0369,0.774,0.501,0.299,0.256,72.999,387827.0,4.0
1.0,0.327,0.0655,3.0,-24.4,1.0,0.0459,0.989,0.17600000000000002,0.132,0.398,131.83,181000.0,4.0
3.0,0.445,0.0742,10.0,-19.257,1.0,0.0418,0.981,0.877,0.108,0.312,116.725,201720.0,4.0
2.0,0.3,0.0427,0.0,-21.701,1.0,0.0378,0.985,0.0547,0.0883,0.0446,101.48,122000.0,4.0
